,winloss,playerId,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,totalDamageDealt,totalDamageTaken,longestTimeSpentLiving,totalDamageDealtToChampions,totalTimeCrowdControlDealt,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
713,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,429,4,5,4,9663,0,0,19,108174,12935,496,11933,262,False,True,False,False,False,True
714,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,35,5,1,0,6105,0,1,19,58348,9186,571,4820,417,True,True,False,False,True,True
715,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,875,0,0,0,832,0,0,1,2955,1286,0,723,9,False,False,False,False,False,False
716,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,3,3,5,6824,0,0,46,37634,18181,821,11353,223,False,False,False,False,False,True
717,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,82,0,6,3,6745,0,0,14,76975,20941,608,8339,25,True,True,False,False,True,True
718,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,59,8,5,23,11898,0,0,17,126504,25673,498,15880,359,True,True,True,True,False,False
719,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,89,1,11,26,9410,1,0,66,21861,20284,203,7780,62,True,True,True,True,False,False
720,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,121,7,2,6,10576,0,1,20,153269,26018,918,14140,220,True,True,True,True,True,True
721,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,222,2,3,8,8394,1,1,24,79956,11353,300,11333,53,True,True,True,False,False,False
722,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,141,4,8,5,8886,0,0,15,151277,31699,370,11543,258,False,False,False,False,False,False
723,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,164,1,4,2,7099,0,0,17,61583,17769,386,13328,110,True,False,False,False,False,True
724,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,117,2,2,11,7174,0,0,62,13506,7471,1005,3655,144,False,True,False,True,True,True
725,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,62,3,4,2,6058,0,0,7,31403,9945,475,5495,9,False,False,False,False,True,False
726,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,111,0,5,12,5268,0,0,45,14813,9659,407,4563,176,False,True,False,False,True,True
727,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,6,5,5,11990,1,2,33,173952,16746,632,25645,66,True,False,True,False,False,True
728,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,2,11,14,7699,0,0,61,21797,27695,304,9137,90,False,False,False,True,False,False
729,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,15,3,5,0,7633,0,0,15,79092,11404,703,9076,0,False,True,False,False,False,True
730,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,78,5,5,6,10596,0,2,21,106410,20072,513,15983,514,False,False,True,True,False,True
731,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,6,0,2,7657,0,0,11,59615,3457,0,6973,0,True,True,False,False,True,True
732,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,163,19,4,12,16132,0,2,19,224844,21594,525,29633,392,True,False,True,True,True,False
733,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,222,7,8,14,12800,0,2,18,131980,18310,539,24901,87,True,False,False,True,False,False
734,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,29,2,6,7,7770,1,2,14,84489,13615,321,14694,380,True,False,True,False,True,False
735,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,69,6,3,11,14067,1,1,29,150129,22202,767,15857,352,True,True,True,True,True,True
736,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,141,5,5,2,7326,0,0,22,97881,19529,431,11432,239,False,False,False,False,False,False
737,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,120,7,7,4,10625,0,1,32,145250,38576,672,13629,212,True,False,False,False,True,False
738,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,266,2,1,6,9010,0,1,17,102363,17558,645,17887,170,True,True,False,True,False,True
739,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,111,2,0,11,6636,0,1,54,23589,5478,0,5194,210,False,True,False,False,False,True
740,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,523,5,1,6,9165,0,2,16,77981,9245,691,11865,173,True,True,False,False,True,True
741,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,5,8,13,9963,0,0,107,52554,25709,595,27875,292,True,True,True,False,True,True
742,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,236,11,9,4,13598,0,2,30,149736,22863,353,22479,9,False,True,False,False,False,True
743,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,234,7,4,12,11398,0,1,24,155831,24437,553,14812,161,False,True,True,True,True,True
744,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,516,1,0,2,5610,0,0,6,62199,5123,0,2127,282,False,True,False,False,False,True
745,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,498,4,5,15,9877,1,1,26,106954,13660,423,12179,64,True,False,True,True,False,False
746,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,112,8,5,7,12124,0,0,24,130961,16501,583,23850,454,True,False,False,False,False,True
747,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,3,0,13,5683,0,0,27,16893,4755,0,5026,60,True,True,False,False,True,True
748,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,526,3,6,19,9968,1,0,108,26787,20258,415,9888,68,True,False,False,False,True,False
749,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,518,1,0,0,4351,0,0,3,34416,2383,0,2349,70,True,True,True,False,True,True
750,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,268,3,8,18,11441,0,1,25,126494,22864,257,20551,151,False,False,True,True,True,False
751,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,6,1,4,10846,0,2,22,114727,14856,889,16284,315,True,True,True,True,False,True
752,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,432,3,6,13,7005,0,0,83,19590,17086,494,6432,163,False,False,False,False,False,False
753,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,234,7,6,7,9331,0,0,26,73660,22001,426,13930,98,False,True,False,False,True,False
754,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,234,11,4,7,14406,0,0,48,166279,29716,815,21877,230,True,True,False,False,True,True
755,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,516,3,4,8,9573,0,1,23,96190,24538,1258,11664,473,True,True,False,False,False,True
756,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,3,2,7,10555,1,4,24,178900,24189,894,12293,458,True,True,True,True,False,True
757,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,7,6,10,10013,0,0,82,43225,23735,636,22665,244,False,True,True,True,False,True
758,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,412,1,3,7,6469,0,0,66,11937,14554,1202,4056,94,False,True,False,False,False,True
759,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,3,6,4,19,12548,0,0,45,137440,25439,700,17973,94,True,False,True,False,True,False
760,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,0,5,6,6332,0,0,8,46462,11328,465,6748,112,False,False,False,False,False,False
761,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,2,13,9,10122,0,0,30,98596,24630,326,19447,161,False,True,False,False,False,True
762,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,39,2,3,1,9229,0,1,32,111650,13269,963,9712,50,False,False,False,False,True,False
763,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,268,2,15,6,9101,0,1,17,95649,28101,244,15776,140,False,False,False,False,True,False
764,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,497,3,6,9,6520,0,0,69,20584,19587,519,4903,81,True,True,False,False,False,True
765,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,104,2,2,2,6603,0,0,13,86181,12218,741,4307,418,False,False,False,False,False,True
766,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,4,9,12,9282,0,0,74,23537,32960,503,8943,95,True,True,False,False,False,True
767,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,421,3,5,5,8443,0,0,43,103548,22266,808,10348,294,False,False,False,False,False,False
768,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,10,5,7,13970,0,0,16,202433,34300,448,33340,511,True,False,False,False,False,False
769,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,21,7,6,10,11615,0,0,26,118299,23321,547,18312,148,False,True,True,False,True,True
770,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,2,3,4,6201,0,1,10,52877,8996,575,7745,0,True,True,False,False,False,True
771,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,1,7,6,6451,0,0,12,67293,25098,337,16873,212,False,False,False,False,False,False
772,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,142,1,4,5,9076,0,0,28,118278,15536,991,15607,174,True,False,False,True,True,False
773,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,1,5,8,4601,0,0,18,15542,13992,430,4538,56,False,False,False,False,False,True
774,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,6,6,6,12960,0,2,25,166683,25653,552,18445,366,True,False,True,True,False,False
775,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,1,2,9,7966,0,1,12,114329,17471,793,6715,268,False,True,False,False,False,True
776,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,84,4,1,2,10005,0,1,21,117998,11843,1056,7071,64,True,True,True,True,True,True
777,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,7,6,14,15021,0,2,29,233856,27580,801,46440,592,False,True,False,False,False,True
778,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,80,2,2,8,7729,0,1,21,74094,17682,975,12148,33,True,False,False,False,False,False
779,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,61,1,4,6,10975,0,1,41,141179,13048,590,9776,335,False,True,False,False,False,True
780,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,360,3,7,4,10776,0,0,17,143337,26024,749,16163,33,False,False,False,False,False,True
781,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,9,11,11,12299,0,2,24,117080,24419,511,26689,223,False,True,False,False,False,True
782,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,104,8,1,6,14826,1,3,34,239492,23635,396,16641,400,True,True,True,True,False,False
783,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,412,0,5,19,6098,0,1,50,14430,10997,318,4294,82,True,True,True,False,True,True
784,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,10,11,10,16388,0,0,64,211543,28513,735,35596,2,True,False,True,True,False,True
785,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,360,4,7,6,9203,0,1,14,87853,20078,352,16170,0,True,True,True,True,True,True
786,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,14,10,5,17684,0,2,36,200010,31983,365,28616,68,False,True,True,False,False,False
787,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,31,8,10,7,12562,0,0,15,141989,32975,670,24833,637,True,True,False,False,True,True
788,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,777,0,3,1,4542,0,0,5,41988,9460,485,4878,62,False,False,False,False,False,False
789,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,5,8,28,9859,0,0,91,30659,30062,594,10268,145,False,True,True,True,False,True
790,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,39,6,10,5,12931,0,1,21,167269,33027,471,22763,109,False,True,False,True,True,False
791,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,3,1,6,18,7677,0,0,59,33839,21217,521,9924,60,True,True,True,True,True,True
792,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,114,4,3,1,7205,0,1,5,62654,14155,416,8380,76,True,True,True,False,True,True
793,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,141,5,6,9,12740,0,2,28,195048,42363,734,19384,316,True,True,True,False,True,True
794,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,6,2,4,8992,0,0,13,88591,6265,546,13889,0,True,True,False,False,True,False
795,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,77,4,8,11,11454,0,2,38,155882,38470,453,9682,219,True,True,True,True,False,True
796,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,6,4,7,0,10695,0,0,40,117824,20589,458,9864,245,False,True,False,False,True,True
797,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,1,4,1,4332,0,0,4,31328,7067,248,5844,86,False,True,False,False,True,True
798,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,234,2,3,2,6284,0,1,10,82693,13894,548,5879,165,False,True,False,False,True,True
799,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,59,2,10,11,7095,0,1,71,18300,19894,300,10022,96,True,True,False,False,False,True
800,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,497,2,2,11,6278,0,0,44,14213,8818,836,7886,55,False,True,True,False,True,True
801,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,2,9,4,7945,0,0,21,90334,23766,371,15716,358,True,True,False,False,True,True
802,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,6,4,3,9404,0,1,28,107528,25163,585,11059,319,False,True,False,False,False,False
803,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,112,4,7,2,9068,0,0,11,95681,13894,819,15391,190,True,True,False,False,False,True
804,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,50,5,9,23,17197,0,1,39,224785,48066,890,40213,244,True,False,False,False,False,True
805,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,58,7,9,9,15018,0,1,18,209250,48426,376,28666,64,False,False,True,True,False,True
806,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,107,4,2,9,9660,0,1,22,143969,22317,905,10947,257,True,True,False,False,True,True
807,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,412,1,6,8,6191,0,0,64,18306,13544,443,5960,80,True,False,False,False,True,False
808,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,59,1,7,15,8478,0,0,80,30502,15864,366,10147,165,False,False,False,True,False,False
809,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,4,2,1,9048,0,0,15,97669,8276,955,15809,8,False,False,False,False,False,False
810,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,61,1,3,8,8271,0,0,19,99478,10266,1104,10306,301,False,True,True,False,True,True
811,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,523,2,4,4,7565,0,0,19,69246,12781,690,9023,96,False,False,False,False,False,True
812,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,61,6,4,8,10986,0,1,20,111902,11789,742,19517,305,True,True,True,True,True,True
813,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,498,9,2,3,10877,1,2,11,125111,8642,447,18918,14,False,True,True,False,False,True
814,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,526,2,6,15,8262,1,0,69,22507,18474,514,7736,67,False,False,True,True,False,False
815,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,61,1,5,14,9118,1,2,21,86924,13539,401,7755,309,False,True,True,True,True,False
816,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,76,1,6,1,6301,0,0,16,97878,23252,437,5859,119,False,False,False,False,False,False
817,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,7,9,10,15282,0,0,55,159956,22250,359,19894,296,False,False,False,True,False,True
818,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,80,6,10,7,7746,0,0,54,26857,16532,308,13245,26,True,False,False,False,False,True
819,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,38,8,0,9,11471,0,3,20,116096,16099,0,21064,161,True,True,False,False,True,False
820,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,24,5,4,4,13885,0,4,27,162901,18712,380,11425,115,False,False,True,True,False,False
821,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,875,4,10,24,11545,0,0,82,50349,35255,631,15171,171,False,True,True,True,False,True
822,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,7,1,13,11361,0,2,24,162938,21657,1125,21288,537,True,True,True,True,True,True
823,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,53,4,4,18,9235,1,1,76,24536,19352,813,11384,111,False,True,True,True,False,True
824,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,5,5,12,11438,0,1,32,173747,35567,670,21567,531,True,True,False,False,True,True
825,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,0,1,0,802,0,0,0,1092,1275,144,224,2,False,False,False,False,False,False
826,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,120,8,6,19,11872,1,1,8,145281,43801,452,21895,536,True,True,True,False,True,False
827,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,526,1,5,5,5215,0,0,49,14861,10070,392,2766,27,False,False,False,False,False,False
828,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,6,7,2,7992,0,0,16,85740,20611,481,8493,314,True,False,False,False,False,False
829,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,104,1,3,2,5407,0,0,13,92963,11767,605,3915,422,False,False,False,False,False,True
830,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,122,5,3,0,7372,0,0,10,57672,13153,295,8994,79,False,False,False,False,False,False
831,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,497,2,0,12,6636,1,0,64,10464,6737,0,6953,56,False,True,True,False,True,True
832,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,360,2,3,1,7203,0,1,15,64509,10963,481,6874,0,False,False,False,False,False,False
833,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,112,4,2,5,10377,0,0,16,128756,10818,1171,26151,226,False,True,False,False,False,True
834,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,202,2,4,6,8757,0,0,9,109411,14285,846,14525,164,False,False,False,False,True,False
835,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,58,2,0,2,6388,0,1,14,60059,12367,0,7294,20,True,True,False,False,False,True
836,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,117,5,2,13,10687,0,0,40,83841,16103,875,16389,421,True,True,True,True,False,True
837,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,360,2,8,7,8037,0,1,14,66621,19276,387,13174,0,True,True,False,False,False,True
838,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,120,6,3,5,8223,0,0,16,108416,22780,305,6376,137,True,True,False,False,True,False
839,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,2,1,12,10577,0,1,24,110981,10421,292,14189,145,True,True,False,True,True,True
840,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,875,1,2,9,5049,0,0,14,16667,8026,547,5217,44,True,True,False,False,False,True
841,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,60,2,5,4,4815,0,0,13,42955,13247,358,7899,90,False,False,False,False,False,False
842,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,58,4,6,4,9695,0,1,23,95866,19261,475,9031,28,True,True,False,False,False,True
843,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,31,9,8,12,14100,0,1,22,150457,45961,485,25407,685,False,True,True,True,False,True
844,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,75,2,3,6,8512,1,3,17,107646,16662,292,5786,77,True,False,True,False,False,True
845,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,21,16,6,8,18873,1,3,48,205939,22541,695,28021,177,True,True,True,False,True,True
846,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,3,2,8,17,11249,0,0,22,140320,26741,378,17835,111,True,True,True,True,True,True
847,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,53,1,7,16,7749,0,0,78,22565,26332,482,10307,104,True,False,False,False,True,True
848,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,360,16,1,3,13698,1,4,7,134863,23538,737,31851,2,True,True,True,False,True,True
849,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,268,6,6,8,14323,0,1,34,169566,16446,822,24652,234,False,True,False,False,False,True
850,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,4,6,5,11047,0,1,28,129611,28297,454,12467,343,True,True,False,False,True,False
851,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,39,9,1,12,17665,1,3,37,264322,33818,1907,34400,225,False,False,True,True,False,True
852,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,266,0,6,1,3610,0,0,6,20769,12002,236,4628,61,False,False,False,False,False,False
853,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,147,2,2,13,7205,0,1,51,30816,7004,535,7653,87,True,True,False,False,True,False
854,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,234,14,9,11,17320,0,1,38,186965,43992,485,26956,222,True,True,False,True,True,True
855,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,68,4,3,1,6741,0,0,15,68482,10182,438,14018,167,True,True,False,False,True,True
856,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,117,1,9,15,8725,0,0,23,88579,24896,439,15309,517,False,True,False,False,True,True
857,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,202,0,0,0,1859,0,0,0,2623,125,0,160,0,False,False,False,False,False,False
858,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,76,2,5,1,5206,0,0,9,67794,15520,222,3663,94,False,False,False,False,False,False
859,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,432,0,5,3,3170,0,0,16,10931,7857,277,3481,75,False,False,False,False,False,False
860,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,91,5,3,6,6609,0,0,13,50311,8059,341,8034,77,True,True,False,False,True,True
