,winloss,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,csDiffPerMin,xpDiffPerMin,duration
4119,0,517,6,6,3,11211,0,1,27,"{'10-20': -1.0999999999999996, '0-10': 1.8000000000000003}","{'10-20': -116.79999999999998, '0-10': 155.80000000000004}",1649
4120,1,51,10,1,1,10588,0,4,11,{'0-10': 0.5},{'0-10': 36.120000000000005},1198
4121,1,25,3,1,11,8770,0,1,29,{'0-10': 0.5},{'0-10': 36.120000000000005},1198
4122,1,68,4,2,7,8029,0,1,13,{'0-10': 0.5},{'0-10': 36.120000000000005},1198
4123,1,203,2,4,3,8803,0,2,15,{'0-10': 0.5},{'0-10': 36.120000000000005},1198
4124,1,111,0,0,11,5375,1,0,32,{'0-10': 0.5},{'0-10': 36.120000000000005},1198
4125,0,122,3,4,2,6926,0,0,16,{'0-10': -0.5},{'0-10': -36.120000000000005},1198
4126,0,117,0,1,2,4518,0,0,20,{'0-10': -0.5},{'0-10': -36.120000000000005},1198
4127,0,75,2,5,2,6230,0,0,7,{'0-10': -0.5},{'0-10': -36.120000000000005},1198
4128,0,142,2,4,0,6197,0,0,15,{'0-10': -0.5},{'0-10': -36.120000000000005},1198
4129,0,119,1,5,0,6849,0,0,8,{'0-10': -0.5},{'0-10': -36.120000000000005},1198
4130,1,117,3,2,20,9043,0,0,55,"{'10-20': -0.34999999999999964, '0-10': -1.65}","{'10-20': 76.20000000000002, '0-10': -33.400000000000006}",1798
4131,1,67,8,6,10,14400,0,3,25,"{'10-20': -0.34999999999999964, '0-10': -1.65}","{'10-20': 76.20000000000002, '0-10': -33.400000000000006}",1798
4132,1,4,2,2,8,13053,0,1,34,"{'10-20': -1.1999999999999993, '0-10': -0.5}","{'10-20': -50.30000000000001, '0-10': -6.999999999999972}",1798
4133,1,122,9,4,10,13081,0,0,53,"{'10-20': 0.7999999999999999, '0-10': 0.5}","{'10-20': 40.19999999999999, '0-10': 69.59999999999997}",1798
4134,1,164,6,4,8,12691,0,1,45,"{'10-20': 0.2999999999999998, '0-10': -0.6000000000000001}","{'10-20': -93.80000000000001, '0-10': -96.5}",1798
4135,0,147,0,4,10,7310,0,0,66,"{'10-20': 0.34999999999999964, '0-10': 1.65}","{'10-20': -76.20000000000002, '0-10': 33.400000000000006}",1798
4136,0,68,7,6,2,11395,0,1,23,"{'10-20': -0.2999999999999998, '0-10': 0.6000000000000001}","{'10-20': 93.80000000000001, '0-10': 96.5}",1798
4137,0,120,1,8,9,8625,0,1,28,"{'10-20': -0.7999999999999999, '0-10': -0.5}","{'10-20': -40.19999999999999, '0-10': -69.59999999999997}",1798
4138,0,51,5,4,2,13257,0,0,43,"{'10-20': 0.34999999999999964, '0-10': 1.65}","{'10-20': -76.20000000000002, '0-10': 33.400000000000006}",1798
4139,0,236,5,6,2,14603,0,3,27,"{'10-20': 1.1999999999999993, '0-10': 0.5}","{'10-20': 50.30000000000001, '0-10': 6.999999999999972}",1798
4140,1,56,3,4,5,10970,0,1,32,{'0-10': 0},{'0-10': 0},1697
4141,1,84,11,4,3,11576,0,0,28,{'0-10': 0},{'0-10': 0},1697
4142,1,154,7,1,16,11579,0,0,37,{'0-10': 0},{'0-10': 0},1697
4143,1,26,2,0,21,8885,0,2,49,"{'10-20': 1.5000000000000002, '0-10': 0.7}","{'10-20': 150.35000000000005, '0-10': 56.89999999999999}",1697
4144,1,15,8,1,13,14913,1,5,33,"{'10-20': 1.5000000000000002, '0-10': 0.7}","{'10-20': 150.35000000000005, '0-10': 56.89999999999999}",1697
4145,0,234,2,5,3,9041,0,0,34,{'0-10': 0},{'0-10': 0},1697
4146,0,12,0,11,3,5786,0,0,52,"{'10-20': -1.5000000000000002, '0-10': -0.7}","{'10-20': -150.35000000000005, '0-10': -56.89999999999999}",1697
4147,0,39,5,5,1,13059,0,1,12,{'0-10': 0},{'0-10': 0},1697
4148,0,222,0,6,4,7934,0,0,17,"{'10-20': -1.5000000000000002, '0-10': -0.7}","{'10-20': -150.35000000000005, '0-10': -56.89999999999999}",1697
4149,0,115,3,4,2,11157,0,0,20,{'0-10': 0},{'0-10': 0},1697
4150,0,61,3,7,9,11127,0,0,26,{'0-10': 0},{'0-10': 0},1702
4151,0,53,3,8,13,7880,0,0,52,{'0-10': 0},{'0-10': 0},1702
4152,0,6,4,6,5,9618,0,0,26,"{'10-20': -1.4999999999999996, '0-10': -1.1000000000000005}","{'10-20': 13.30000000000004, '0-10': -57.50000000000003}",1702
4153,0,203,4,11,10,9823,0,0,21,"{'10-20': -0.8, '0-10': -0.9}","{'10-20': -243.20000000000005, '0-10': -140.8}",1702
4154,0,202,15,9,5,14253,0,1,39,{'0-10': 0},{'0-10': 0},1702
4155,1,526,1,5,23,7701,0,0,61,{'0-10': 0},{'0-10': 0},1702
4156,1,246,9,6,12,10985,1,1,15,{'0-10': 0},{'0-10': 0},1702
4157,1,131,19,7,7,16042,0,1,35,"{'10-20': 0.8, '0-10': 0.9}","{'10-20': 243.20000000000005, '0-10': 140.8}",1702
4158,1,150,7,5,11,11927,0,3,17,"{'10-20': 1.4999999999999996, '0-10': 1.1000000000000005}","{'10-20': -13.30000000000004, '0-10': 57.50000000000003}",1702
4159,1,18,5,6,8,10525,1,2,25,{'0-10': 0},{'0-10': 0},1702
4160,0,26,5,3,9,8006,0,0,41,"{'10-20': -2.85, '0-10': -0.5499999999999996}","{'10-20': -104.9, '0-10': -6.3999999999999915}",1573
4161,0,147,2,9,7,7899,0,0,10,"{'10-20': -2.85, '0-10': -0.5499999999999996}","{'10-20': -104.9, '0-10': -6.3999999999999915}",1573
4162,0,56,4,7,6,9082,0,0,26,"{'10-20': -0.19999999999999973, '0-10': -0.6000000000000005}","{'10-20': 2.5, '0-10': -32.20000000000002}",1573
4163,0,4,0,9,7,8959,0,1,14,"{'10-20': -0.2999999999999994, '0-10': 1.1999999999999997}","{'10-20': -175.5, '0-10': -24.50000000000003}",1573
4164,0,104,6,5,5,11334,0,0,26,"{'10-20': 1.1102230246251565e-16, '0-10': 0.5}","{'10-20': 135.6, '0-10': 47.19999999999996}",1573
4165,1,14,5,5,4,10520,1,1,18,"{'10-20': 0.19999999999999973, '0-10': 0.6000000000000005}","{'10-20': -2.5, '0-10': 32.20000000000002}",1573
4166,1,43,3,2,17,8119,0,1,76,"{'10-20': 2.85, '0-10': 0.5499999999999996}","{'10-20': 104.9, '0-10': 6.3999999999999915}",1573
4167,1,517,19,2,7,15203,0,2,28,"{'10-20': 0.2999999999999994, '0-10': -1.1999999999999997}","{'10-20': 175.5, '0-10': 24.50000000000003}",1573
4168,1,122,3,4,10,8890,0,1,29,"{'10-20': -1.1102230246251565e-16, '0-10': -0.5}","{'10-20': -135.6, '0-10': -47.19999999999996}",1573
4169,1,15,3,4,13,13764,0,4,38,"{'10-20': 2.85, '0-10': 0.5499999999999996}","{'10-20': 104.9, '0-10': 6.3999999999999915}",1573
4170,1,13,2,2,10,12177,1,2,39,"{'10-20': 1.0000000000000004, '0-10': 1.6}","{'10-20': 110.4, '0-10': -17.400000000000006}",1763
4171,1,223,2,5,18,8429,0,1,83,"{'10-20': -0.10000000000000009, '0-10': -1.6500000000000004}","{'10-20': 117.45000000000002, '0-10': -45.749999999999986}",1763
4172,1,31,5,4,12,12066,0,2,16,{'0-10': 0},{'0-10': 0},1763
4173,1,56,8,7,15,12220,1,0,60,{'0-10': 0},{'0-10': 0},1763
4174,1,110,10,2,9,15120,0,3,34,"{'10-20': -0.10000000000000009, '0-10': -1.6500000000000004}","{'10-20': 117.45000000000002, '0-10': -45.749999999999986}",1763
4175,0,60,2,6,9,10828,0,1,42,{'0-10': 0},{'0-10': 0},1763
4176,0,412,1,5,12,7077,0,1,55,"{'10-20': 0.10000000000000009, '0-10': 1.6500000000000004}","{'10-20': -117.45000000000002, '0-10': 45.749999999999986}",1763
4177,0,58,4,7,4,10461,0,0,24,{'0-10': 0},{'0-10': 0},1763
4178,0,145,9,6,3,14120,0,1,35,"{'10-20': 0.10000000000000009, '0-10': 1.6500000000000004}","{'10-20': -117.45000000000002, '0-10': 45.749999999999986}",1763
4179,0,4,4,3,5,11922,0,1,25,"{'10-20': -1.0000000000000004, '0-10': -1.6}","{'10-20': -110.4, '0-10': 17.400000000000006}",1763
4180,0,103,4,2,10,11083,0,0,15,{'0-10': 0},{'0-10': 0},1774
4181,0,498,6,7,10,11576,0,1,11,"{'10-20': -2.1500000000000004, '0-10': -0.9999999999999998}","{'10-20': 12.550000000000011, '0-10': -64.89999999999996}",1774
4182,0,77,4,4,8,9567,0,0,43,"{'10-20': -0.7, '0-10': 0.19999999999999996}","{'10-20': -110.49999999999997, '0-10': -64.70000000000002}",1774
4183,0,41,12,3,6,14491,0,1,29,{'0-10': 0},{'0-10': 0},1774
4184,0,497,1,8,17,7844,0,0,80,"{'10-20': -2.1500000000000004, '0-10': -0.9999999999999998}","{'10-20': 12.550000000000011, '0-10': -64.89999999999996}",1774
4185,1,111,1,5,14,7347,0,1,69,"{'10-20': 2.1500000000000004, '0-10': 0.9999999999999998}","{'10-20': -12.550000000000011, '0-10': 64.89999999999996}",1774
4186,1,58,1,9,5,10824,0,1,29,{'0-10': 0},{'0-10': 0},1774
4187,1,4,0,6,9,10257,1,1,28,{'0-10': 0},{'0-10': 0},1774
4188,1,120,3,4,16,11020,0,1,25,"{'10-20': 0.7, '0-10': -0.19999999999999996}","{'10-20': 110.49999999999997, '0-10': 64.70000000000002}",1774
4189,1,145,19,3,4,20091,0,4,41,"{'10-20': 2.1500000000000004, '0-10': 0.9999999999999998}","{'10-20': -12.550000000000011, '0-10': 64.89999999999996}",1774
4190,0,147,0,4,6,5156,0,0,40,"{'10-20': -2.45, '0-10': -1.9999999999999996}","{'10-20': -165.25, '0-10': -49.8}",1381
4191,0,61,4,4,4,9929,0,2,24,"{'10-20': 0.2999999999999998, '0-10': 3.6000000000000005}","{'10-20': -30.099999999999994, '0-10': 96.5}",1381
4192,0,77,5,3,3,9596,0,0,24,"{'10-20': 2.7755575615628914e-17, '0-10': 0.6999999999999998}","{'10-20': 51.099999999999966, '0-10': 160.1}",1381
4193,0,39,0,6,2,6278,0,0,9,"{'10-20': 1.2999999999999998, '0-10': -1.1999999999999997}","{'10-20': -95.70000000000002, '0-10': -72.79999999999998}",1381
4194,0,202,2,6,3,6929,0,0,13,"{'10-20': -2.45, '0-10': -1.9999999999999996}","{'10-20': -165.25, '0-10': -49.8}",1381
4195,1,113,4,2,10,8483,0,0,24,"{'10-20': -2.7755575615628914e-17, '0-10': -0.6999999999999998}","{'10-20': -51.099999999999966, '0-10': -160.1}",1381
4196,1,222,14,2,5,14715,0,6,33,"{'10-20': 2.45, '0-10': 1.9999999999999996}","{'10-20': 165.25, '0-10': 49.8}",1381
4197,1,79,1,0,11,8396,0,0,15,"{'10-20': -1.2999999999999998, '0-10': 1.1999999999999997}","{'10-20': 95.70000000000002, '0-10': 72.79999999999998}",1381
4198,1,412,2,2,13,6918,0,0,51,"{'10-20': 2.45, '0-10': 1.9999999999999996}","{'10-20': 165.25, '0-10': 49.8}",1381
4199,1,68,2,5,8,7861,0,0,15,"{'10-20': -0.2999999999999998, '0-10': -3.6000000000000005}","{'10-20': 30.099999999999994, '0-10': -96.5}",1381
4200,0,222,2,1,0,8798,0,0,16,"{'10-20': 0.5, '0-10': -1.05}","{'10-20': -21.50000000000003, '0-10': -39}",1457
4201,0,427,0,3,1,6209,0,1,22,"{'10-20': -2, '0-10': -0.09999999999999998}","{'10-20': -489.6, '0-10': -133.7}",1457
4202,0,89,0,6,1,4976,0,0,40,"{'10-20': 0.5, '0-10': -1.05}","{'10-20': -21.50000000000003, '0-10': -39}",1457
4203,0,39,1,5,0,8132,0,0,13,"{'10-20': 1, '0-10': 1.5999999999999996}","{'10-20': -70.1, '0-10': 77}",1457
4204,0,517,4,5,0,9414,0,0,13,"{'10-20': 2.1999999999999997, '0-10': 0.8999999999999995}","{'10-20': 106.19999999999999, '0-10': 77.80000000000001}",1457
4205,1,76,6,0,7,11735,0,1,20,"{'10-20': 2, '0-10': 0.09999999999999998}","{'10-20': 489.6, '0-10': 133.7}",1457
4206,1,58,0,1,6,8461,0,1,23,"{'10-20': -1, '0-10': -1.5999999999999996}","{'10-20': 70.1, '0-10': -77}",1457
4207,1,145,8,0,5,11948,0,2,29,"{'10-20': -0.5, '0-10': 1.05}","{'10-20': 21.50000000000003, '0-10': 39}",1457
4208,1,91,2,5,5,7609,0,0,15,"{'10-20': -2.1999999999999997, '0-10': -0.8999999999999995}","{'10-20': -106.19999999999999, '0-10': -77.80000000000001}",1457
4209,1,3,4,1,10,7479,0,0,41,"{'10-20': -0.5, '0-10': 1.05}","{'10-20': 21.50000000000003, '0-10': 39}",1457
4210,1,119,8,7,11,15219,3,2,32,"{'10-20': -0.5999999999999999, '0-10': -0.8, '30-end': -8.100000000000001, '20-30': -1.1500000000000001}","{'10-20': 26.30000000000004, '0-10': -9.900000000000006, '30-end': -406.70000000000005, '20-30': 76.30000000000001}",2184
4211,1,150,12,5,15,16821,0,4,52,"{'10-20': 0.9000000000000004, '0-10': 2.9000000000000004, '30-end': 2.2, '20-30': 0.7999999999999994}","{'10-20': 164.3, '0-10': -47.599999999999994, '30-end': 208.59999999999997, '20-30': 151.9}",2184
4212,1,432,2,5,16,10020,0,1,116,"{'10-20': -0.5999999999999999, '0-10': -0.8, '30-end': -8.100000000000001, '20-30': -1.1500000000000001}","{'10-20': 26.30000000000004, '0-10': -9.900000000000006, '30-end': -406.70000000000005, '20-30': 76.30000000000001}",2184
4213,1,141,6,6,16,13995,1,1,26,"{'10-20': -0.2, '0-10': 0.7, '30-end': 2.2, '20-30': 1.4}","{'10-20': 13.5, '0-10': 15.500000000000028, '30-end': -50.39999999999998, '20-30': 208.2}",2184
4214,1,134,8,4,13,14768,0,2,36,"{'10-20': 0.09999999999999964, '0-10': -0.10000000000000053, '30-end': 1.4, '20-30': 1}","{'10-20': 81.89999999999995, '0-10': -40.400000000000006, '30-end': 155.2, '20-30': 134.19999999999996}",2184
4215,0,15,9,5,8,18425,0,1,38,"{'10-20': 0.5999999999999999, '0-10': 0.8, '30-end': 8.100000000000001, '20-30': 1.1500000000000001}","{'10-20': -26.30000000000004, '0-10': 9.900000000000006, '30-end': 406.70000000000005, '20-30': -76.30000000000001}",2184
4216,0,58,3,7,8,12306,0,0,32,"{'10-20': -0.9000000000000004, '0-10': -2.9000000000000004, '30-end': -2.2, '20-30': -0.7999999999999994}","{'10-20': -164.3, '0-10': 47.599999999999994, '30-end': -208.59999999999997, '20-30': -151.9}",2184
4217,0,77,7,6,15,14766,0,0,35,"{'10-20': 0.2, '0-10': -0.7, '30-end': -2.2, '20-30': -1.4}","{'10-20': -13.5, '0-10': -15.500000000000028, '30-end': 50.39999999999998, '20-30': -208.2}",2184
4218,0,517,8,9,4,13501,0,1,41,"{'10-20': -0.09999999999999964, '0-10': 0.10000000000000053, '30-end': -1.4, '20-30': -1}","{'10-20': -81.89999999999995, '0-10': 40.400000000000006, '30-end': -155.2, '20-30': -134.19999999999996}",2184
4219,0,43,0,9,16,8453,0,1,89,"{'10-20': 0.5999999999999999, '0-10': 0.8, '30-end': 8.100000000000001, '20-30': 1.1500000000000001}","{'10-20': -26.30000000000004, '0-10': 9.900000000000006, '30-end': 406.70000000000005, '20-30': -76.30000000000001}",2184
4220,1,78,9,3,15,14115,0,1,39,"{'10-20': 1.9, '0-10': 0.7000000000000001, '30-end': 0.4, '20-30': 0.4}","{'10-20': 110.30000000000001, '0-10': -104.30000000000001, '30-end': 438.2, '20-30': 64.00000000000003}",2101
4221,1,412,1,5,18,8650,0,0,94,"{'10-20': 0.19999999999999973, '0-10': 1.25, '30-end': -0.19999999999999973, '20-30': 1}","{'10-20': 3.0999999999999943, '0-10': 33.150000000000006, '30-end': 365.29999999999995, '20-30': 190.69999999999996}",2101
4222,1,54,7,3,11,13385,1,0,50,"{'10-20': 0, '0-10': -3.9, '30-end': -1.6, '20-30': -1.6}","{'10-20': 26.99999999999997, '0-10': -9.900000000000006, '30-end': 78.79999999999995, '20-30': 48.20000000000002}",2101
4223,1,15,7,2,15,18364,2,4,42,"{'10-20': 0.19999999999999973, '0-10': 1.25, '30-end': -0.19999999999999973, '20-30': 1}","{'10-20': 3.0999999999999943, '0-10': 33.150000000000006, '30-end': 365.29999999999995, '20-30': 190.69999999999996}",2101
4224,1,2,10,8,5,14515,0,2,22,"{'10-20': -4.5, '0-10': -4.440892098500626e-16, '30-end': 1.1999999999999993, '20-30': -0.9000000000000004}","{'10-20': -147.10000000000002, '0-10': 61.29999999999998, '30-end': 94.80000000000001, '20-30': 0.5999999999999659}",2101
4225,0,61,2,7,9,12009,0,1,30,"{'10-20': 0, '0-10': 3.9, '30-end': 1.6, '20-30': 1.6}","{'10-20': -26.99999999999997, '0-10': 9.900000000000006, '30-end': -78.79999999999995, '20-30': -48.20000000000002}",2101
4226,0,120,6,6,10,12694,0,1,26,"{'10-20': -1.9, '0-10': -0.7000000000000001, '30-end': -0.4, '20-30': -0.4}","{'10-20': -110.30000000000001, '0-10': 104.30000000000001, '30-end': -438.2, '20-30': -64.00000000000003}",2101
4227,0,122,8,7,7,16273,0,1,44,"{'10-20': 4.5, '0-10': 4.440892098500626e-16, '30-end': -1.1999999999999993, '20-30': 0.9000000000000004}","{'10-20': 147.10000000000002, '0-10': -61.29999999999998, '30-end': -94.80000000000001, '20-30': -0.5999999999999659}",2101
4228,0,145,2,7,4,12970,0,0,46,"{'10-20': -0.19999999999999973, '0-10': -1.25, '30-end': 0.19999999999999973, '20-30': -1}","{'10-20': -3.0999999999999943, '0-10': -33.150000000000006, '30-end': -365.29999999999995, '20-30': -190.69999999999996}",2101
4229,0,9,3,7,7,8850,0,0,109,"{'10-20': -0.19999999999999973, '0-10': -1.25, '30-end': 0.19999999999999973, '20-30': -1}","{'10-20': -3.0999999999999943, '0-10': -33.150000000000006, '30-end': -365.29999999999995, '20-30': -190.69999999999996}",2101
4230,1,77,4,2,10,10205,0,0,38,{'0-10': 0},{'0-10': 0},1687
4231,1,58,1,6,9,10376,0,0,24,{'0-10': 0},{'0-10': 0},1687
4232,1,145,13,3,4,15189,0,4,41,{'0-10': 0},{'0-10': 0},1687
4233,1,201,2,2,21,8267,0,0,59,{'0-10': 0},{'0-10': 0},1687
4234,1,18,3,3,8,12770,1,2,24,"{'10-20': 0.7000000000000002, '0-10': 0.20000000000000062}","{'10-20': 45.5, '0-10': -45}",1687
4235,0,39,1,5,4,9901,0,1,23,"{'10-20': -0.7000000000000002, '0-10': -0.20000000000000062}","{'10-20': -45.5, '0-10': 45}",1687
4236,0,117,0,6,8,5804,0,0,43,{'0-10': 0},{'0-10': 0},1687
4237,0,28,1,6,8,7835,0,0,18,{'0-10': 0},{'0-10': 0},1687
4238,0,222,4,3,2,12346,0,1,34,{'0-10': 0},{'0-10': 0},1687
4239,0,164,9,3,4,13771,0,1,38,{'0-10': 0},{'0-10': 0},1687
4240,1,43,4,1,22,10167,0,2,20,"{'10-20': 2.8, '0-10': 0.8}","{'10-20': 166.39999999999998, '0-10': 70.19999999999996}",1477
4241,1,222,11,5,12,13142,2,5,15,"{'10-20': 0.75, '0-10': -0.40000000000000036}","{'10-20': 76.14999999999992, '0-10': -2.6999999999999744}",1477
4242,1,10,8,4,11,11850,0,1,29,"{'10-20': -1.6000000000000005, '0-10': -3.8}","{'10-20': 77.80000000000001, '0-10': -151.00000000000006}",1477
4243,1,117,3,2,22,8207,0,2,62,"{'10-20': 0.75, '0-10': -0.40000000000000036}","{'10-20': 76.14999999999992, '0-10': -2.6999999999999744}",1477
4244,1,5,13,5,13,13556,0,1,21,"{'10-20': 1.9000000000000001, '0-10': 0.6000000000000001}","{'10-20': 154.8, '0-10': 186.5}",1477
4245,0,223,2,9,8,8283,0,0,9,"{'10-20': -0.75, '0-10': 0.40000000000000036}","{'10-20': -76.14999999999992, '0-10': 2.6999999999999744}",1477
4246,0,31,6,9,1,9385,0,0,9,"{'10-20': -2.8, '0-10': -0.8}","{'10-20': -166.39999999999998, '0-10': -70.19999999999996}",1477
4247,0,235,5,5,6,8169,0,0,42,"{'10-20': -0.75, '0-10': 0.40000000000000036}","{'10-20': -76.14999999999992, '0-10': 2.6999999999999744}",1477
4248,0,83,3,7,2,10793,0,4,35,"{'10-20': 1.6000000000000005, '0-10': 3.8}","{'10-20': -77.80000000000001, '0-10': 151.00000000000006}",1477
4249,0,60,1,9,7,7056,0,0,14,"{'10-20': -1.9000000000000001, '0-10': -0.6000000000000001}","{'10-20': -154.8, '0-10': -186.5}",1477
4250,1,81,6,1,4,9355,0,5,18,{'0-10': 0.5200000000000002},{'0-10': 49.72},1171
4251,1,150,2,3,8,8960,1,2,10,{'0-10': 0.5200000000000002},{'0-10': 49.72},1171
4252,1,90,3,2,7,8258,1,2,17,{'0-10': 0.5200000000000002},{'0-10': 49.72},1171
4253,1,12,1,1,7,5992,0,0,32,{'0-10': 0.5200000000000002},{'0-10': 49.72},1171
4254,1,203,7,0,4,10023,0,1,46,{'0-10': 0.5200000000000002},{'0-10': 49.72},1171
4255,0,236,2,4,1,6845,0,0,8,{'0-10': -0.5200000000000002},{'0-10': -49.72},1171
4256,0,106,1,4,2,5852,0,0,14,{'0-10': -0.5200000000000002},{'0-10': -49.72},1171
4257,0,145,1,2,0,6494,0,0,10,{'0-10': -0.5200000000000002},{'0-10': -49.72},1171
4258,0,76,3,5,3,6007,0,0,19,{'0-10': -0.5200000000000002},{'0-10': -49.72},1171
4259,0,497,0,4,2,4165,0,0,37,{'0-10': -0.5200000000000002},{'0-10': -49.72},1171
4260,1,18,1,0,1,5275,0,1,8,{'0-10': 0.22000000000000086},{'0-10': 33.5},914
4261,1,131,3,0,5,7245,0,1,10,{'0-10': 0.22000000000000086},{'0-10': 33.5},914
4262,1,240,7,0,1,8608,0,1,14,{'0-10': 0.22000000000000086},{'0-10': 33.5},914
4263,1,120,4,1,6,6764,0,0,13,{'0-10': 0.22000000000000086},{'0-10': 33.5},914
4264,1,117,0,3,6,4124,0,0,28,{'0-10': 0.22000000000000086},{'0-10': 33.5},914
4265,0,222,2,1,1,6487,0,0,11,{'0-10': -0.22000000000000086},{'0-10': -33.5},914
4266,0,517,1,4,0,4335,0,0,8,{'0-10': -0.22000000000000086},{'0-10': -33.5},914
4267,0,111,0,3,2,3058,0,0,11,{'0-10': -0.22000000000000086},{'0-10': -33.5},914
4268,0,77,0,4,1,4241,0,0,11,{'0-10': -0.22000000000000086},{'0-10': -33.5},914
4269,0,236,1,3,2,5344,0,0,11,{'0-10': -0.22000000000000086},{'0-10': -33.5},914
4270,1,106,6,5,8,11442,0,3,29,"{'10-20': -1.2, '0-10': 0}","{'10-20': 55.30000000000001, '0-10': -68.89999999999999}",1656
4271,1,84,6,3,7,11541,0,0,16,{'0-10': 0},{'0-10': 0},1656
4272,1,110,7,3,6,12740,0,2,25,{'0-10': 0},{'0-10': 0},1656
4273,1,432,2,3,14,8886,0,1,100,{'0-10': 0},{'0-10': 0},1656
4274,1,517,8,4,8,12544,1,1,34,{'0-10': 0},{'0-10': 0},1656
4275,0,163,8,8,7,10022,0,0,32,"{'10-20': 1.2, '0-10': 0}","{'10-20': -55.30000000000001, '0-10': 68.89999999999999}",1656
4276,0,79,5,2,2,10283,0,0,18,{'0-10': 0},{'0-10': 0},1656
4277,0,246,4,9,6,9606,0,1,25,{'0-10': 0},{'0-10': 0},1656
4278,0,15,1,5,5,10093,0,1,30,{'0-10': 0},{'0-10': 0},1656
4279,0,526,0,5,8,5639,0,0,55,{'0-10': 0},{'0-10': 0},1656
4280,0,236,6,8,3,10083,0,0,15,"{'10-20': 0.050000000000000044, '0-10': -2.1500000000000004, '20-30': -1.5}","{'10-20': -17.950000000000017, '0-10': -46.849999999999994, '20-30': -250.89999999999998}",1919
4281,0,30,7,5,6,11921,0,0,14,{'0-10': 0},{'0-10': 0},1919
4282,0,432,0,7,15,7863,0,0,84,"{'10-20': 0.050000000000000044, '0-10': -2.1500000000000004, '20-30': -1.5}","{'10-20': -17.950000000000017, '0-10': -46.849999999999994, '20-30': -250.89999999999998}",1919
4283,0,41,5,3,11,15791,0,2,23,{'0-10': 0},{'0-10': 0},1919
4284,0,34,6,6,11,11878,0,0,44,{'0-10': 0},{'0-10': 0},1919
4285,1,81,10,4,8,16019,0,2,19,"{'10-20': -0.050000000000000044, '0-10': 2.1500000000000004, '20-30': 1.5}","{'10-20': 17.950000000000017, '0-10': 46.849999999999994, '20-30': 250.89999999999998}",1919
4286,1,497,3,2,17,10047,0,1,108,"{'10-20': -0.050000000000000044, '0-10': 2.1500000000000004, '20-30': 1.5}","{'10-20': 17.950000000000017, '0-10': 46.849999999999994, '20-30': 250.89999999999998}",1919
4287,1,4,6,4,11,14848,2,4,24,{'0-10': 0},{'0-10': 0},1919
4288,1,58,5,5,8,13681,0,2,29,{'0-10': 0},{'0-10': 0},1919
4289,1,20,5,9,8,11667,0,0,19,{'0-10': 0},{'0-10': 0},1919
4290,0,81,7,5,6,15363,0,2,27,"{'10-20': -1.2499999999999996, '0-10': -1.1999999999999997, '20-30': -1.0499999999999998}","{'10-20': -137.79999999999998, '0-10': 44.35000000000001, '20-30': 1.9999999999999858}",2026
4291,0,126,6,6,6,14209,0,0,30,{'0-10': 0},{'0-10': 0},2026
4292,0,25,5,6,9,9723,0,0,98,"{'10-20': -1.2499999999999996, '0-10': -1.1999999999999997, '20-30': -1.0499999999999998}","{'10-20': -137.79999999999998, '0-10': 44.35000000000001, '20-30': 1.9999999999999858}",2026
4293,0,421,3,10,8,10076,0,1,30,"{'10-20': -0.4, '0-10': 0.1, '20-30': -1}","{'10-20': -41.29999999999998, '0-10': -32.2, '20-30': -125.90000000000003}",2026
4294,0,61,5,3,11,14398,0,0,41,{'0-10': 0},{'0-10': 0},2026
4295,1,4,1,3,13,13211,0,1,42,{'0-10': 0},{'0-10': 0},2026
4296,1,222,12,2,6,18405,0,4,39,"{'10-20': 1.2499999999999996, '0-10': 1.1999999999999997, '20-30': 1.0499999999999998}","{'10-20': 137.79999999999998, '0-10': -44.35000000000001, '20-30': -1.9999999999999858}",2026
4297,1,120,7,8,15,12539,1,1,42,"{'10-20': 0.4, '0-10': -0.1, '20-30': 1}","{'10-20': 41.29999999999998, '0-10': 32.2, '20-30': 125.90000000000003}",2026
4298,1,39,9,7,8,16272,1,1,41,{'0-10': 0},{'0-10': 0},2026
