,winloss,playerId,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,totalDamageDealt,totalDamageTaken,longestTimeSpentLiving,totalDamageDealtToChampions,totalTimeCrowdControlDealt,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
682,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,8,8,3,13959,0,0,22,121042,28342,484,19667,126,False,False,True,True,False,True
683,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,3,4,3,8916,0,1,7,106776,18950,846,9322,62,False,False,False,False,False,False
684,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,15,4,14,19426,0,2,33,210305,42585,1000,31415,194,False,True,True,True,True,False
685,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,1,4,10801,1,1,16,129397,12674,1248,13119,136,True,True,True,True,True,True
686,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,4,6,1,6277,0,0,10,62785,12499,238,8854,153,False,False,False,False,False,False
687,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,7,7,2,14103,0,2,19,143878,26387,521,19775,145,False,False,True,False,True,False
688,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,9,8,10,11817,0,0,15,125567,27557,448,19921,216,True,True,False,False,False,True
689,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,5,8,2,7398,0,0,15,50206,20316,398,8911,128,False,False,False,False,False,True
690,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,7,7,2,10501,0,1,22,123727,24580,677,20755,201,True,True,False,False,True,False
691,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,3,2,4,6742,0,1,13,42824,9178,502,7333,89,True,True,True,False,True,True
692,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,3,0,8083,0,0,5,62585,10580,723,6835,68,True,True,False,False,False,True
693,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,16,4,4,14565,1,2,13,161114,21477,646,25957,156,True,True,True,True,True,True
694,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,6,0,3,11733,0,0,15,171489,15427,0,12826,143,True,True,False,False,True,True
695,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,10,3,9,10702,0,1,14,83728,15290,532,17715,85,True,True,True,False,False,False
696,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,7,1,1,7724,0,1,5,60530,9914,186,11844,208,True,False,False,False,True,False
697,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,8,6,4,11743,0,1,13,107059,18780,420,13986,89,True,True,False,False,False,True
698,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,1,5,0,4415,0,0,5,39571,10539,367,3594,48,False,False,False,False,False,False
699,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,6,7,5,15028,0,2,23,199453,29018,636,19634,180,False,True,True,True,True,True
700,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,15,5,11,17875,0,4,33,212664,35185,668,30506,211,False,True,True,False,False,False
701,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,2,8,1,8407,0,0,17,93496,21617,379,9919,86,False,False,False,False,True,False
702,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,14,9,10,19975,0,1,46,253079,51515,597,45021,235,False,True,True,False,False,True
703,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,3,8,9,11104,0,1,20,139296,24492,582,13819,188,False,True,False,False,False,True
704,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,0,7,4,6958,0,0,11,69481,22691,721,10863,159,True,False,False,False,False,False
705,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,8,3,3,8789,0,2,6,59646,8444,462,9919,108,False,True,False,False,False,True
706,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,14,4,8,16594,0,2,11,182176,29354,1126,28044,156,True,True,True,True,True,True
707,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,23,6,6,16413,0,2,22,171212,38905,563,40298,353,True,False,True,True,True,False
708,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,8,4,6,9542,0,2,15,82672,19292,535,15176,158,False,True,True,False,False,True
709,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,14,9,15,19526,0,1,43,201391,53530,416,39844,293,False,False,True,False,False,False
710,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,3,8,2,8489,0,1,14,79665,21130,528,11954,166,True,False,False,False,False,True
711,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,7,7,14210,0,1,49,199377,31102,680,13822,155,True,False,False,False,False,False
712,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,11,4,3,10931,0,3,8,98106,13564,223,17734,135,True,True,False,False,True,False
713,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,0,3,7210,0,0,10,66672,5762,0,5529,61,True,True,False,False,False,True
714,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,3,4,8579,0,2,21,78410,11094,450,6709,102,False,True,False,False,False,True
715,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,6,6,1,10912,0,1,14,121673,23183,450,16437,153,True,True,False,False,False,True
716,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,14,3,7,14151,1,3,17,147519,17477,600,23488,142,True,True,True,False,False,True
717,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,6,6,12,15699,0,1,35,223553,37484,817,23669,239,True,True,True,True,True,True
718,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,4,12,7,12304,0,1,10,151595,35243,268,14272,109,True,True,True,True,False,True
719,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,1,1,7129,0,1,9,59847,4752,832,3796,95,True,True,True,False,True,True
720,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,58,2,5,4,8451,0,1,9,90656,21178,347,11601,37,False,False,False,False,False,True
721,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,3,5,3,9176,0,0,7,109340,26170,730,10440,220,False,False,False,False,False,False
722,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,5,3,7,8646,1,0,11,76474,21729,519,12397,207,True,True,True,True,True,True
723,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,15,5,10,14574,0,3,12,141610,31506,1124,31571,211,True,True,True,True,False,True
724,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,7,5,4,10262,0,2,10,89951,14172,472,11293,149,False,False,False,False,False,True
725,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,3,5,2,7308,0,0,12,67494,20102,409,9929,105,True,False,False,False,False,True
726,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,8,3,5,10385,0,3,8,97890,22821,425,20450,185,True,True,True,False,False,False
727,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,8,8,6,11375,0,1,16,118406,22898,482,16318,184,True,True,False,False,False,False
728,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,3,0,9066,0,1,8,100615,13228,580,8062,117,False,False,False,False,False,False
729,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,3,6,2,7788,0,0,6,76540,14033,264,7592,49,False,False,False,False,True,False
730,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,1,7,7095,0,0,10,64300,8912,254,9203,72,True,True,False,False,True,True
731,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,17,4,8,17424,0,3,19,181913,34508,748,31220,135,False,True,True,True,True,True
732,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,1,5,0,6103,0,0,8,74058,13855,464,7538,52,False,False,False,False,False,False
733,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,11,1,9,13011,0,1,24,114993,17448,1266,22198,165,True,True,True,False,False,False
734,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,13,4,9,16831,0,3,20,184774,29639,939,33182,185,True,True,True,True,True,True
735,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,5,3,1,7298,0,1,11,71635,15545,433,12573,58,False,False,False,False,False,False
736,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,236,2,6,3,10981,1,3,27,129018,15747,466,11381,73,False,True,True,True,True,True
737,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,8,10,5,13837,0,0,19,185801,35125,283,22939,216,True,True,False,False,False,False
738,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,6,9,5,13266,0,2,13,167166,32257,397,25728,110,True,True,True,True,True,True
739,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,9,10,5,14962,0,0,17,176498,35216,312,25303,191,True,False,False,False,True,False
740,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,4,1,10094,0,1,13,112917,14778,640,10299,96,True,False,False,False,True,False
741,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,3,2,2,7285,0,1,13,82537,10808,421,6694,70,True,True,True,False,False,False
742,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,8,3,9,17369,0,4,25,232802,38063,865,19055,179,True,True,True,True,False,False
743,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,2,3,1,8556,0,0,12,95033,12402,569,7887,128,True,True,False,True,False,False
744,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,5,5,10248,0,1,16,91791,16979,313,11192,82,True,True,True,True,True,True
745,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,10,8,6,10525,1,1,18,77960,18415,511,13241,80,False,False,True,False,True,False
746,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,4,15,16,13548,0,0,19,177391,48934,269,22052,184,False,True,True,False,False,False
747,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,6,2,1,8040,0,0,8,69689,10666,422,10213,90,True,True,False,False,True,True
748,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,3,8,3,11525,0,1,19,157299,28623,456,19429,78,True,False,False,True,False,True
749,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,12,1,7,14766,1,3,38,148062,21413,1024,21472,114,True,True,True,True,False,False
750,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,4,9,10769,0,2,21,141467,22567,635,19591,160,False,True,True,True,False,True
751,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,2,1,0,5010,1,2,5,32625,6989,642,3799,22,True,True,True,False,False,True
752,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,20,5,8,20963,1,6,22,266141,42482,756,47555,246,True,True,False,False,True,False
753,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,5,5,8,11820,0,2,11,142400,25743,407,15415,73,True,True,True,True,True,True
754,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,9,7,12,15592,0,2,24,172756,30997,376,27719,199,False,False,True,True,False,False
755,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,8,3,6,11441,0,2,17,122055,17907,495,12608,60,True,True,True,False,False,True
756,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,11,6,1,12334,0,6,8,107116,18498,466,15885,98,True,True,True,True,False,True
757,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,11,6,7,14426,2,4,23,142380,21756,377,19919,123,True,True,True,True,True,True
758,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,2,3,8292,0,1,8,73572,10013,238,10211,76,False,True,False,False,True,True
759,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,1,9,3,7219,0,0,7,92896,20874,200,12998,57,False,False,False,False,False,False
760,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,4,1,6,8953,0,3,11,87081,10491,669,9769,110,False,True,True,False,False,True
761,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,4,1,0,7378,0,4,9,68990,7747,713,4308,40,True,True,True,False,False,True
762,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,5,8,2,13250,0,2,22,179571,39965,553,19265,167,True,True,False,False,True,True
763,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,4,5,3,12031,0,3,23,152196,24101,357,16669,89,True,True,True,True,True,True
764,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,15,10,6,16212,0,2,18,169143,38740,269,35340,142,False,False,False,True,True,False
765,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,14,6,8,20012,1,3,26,292707,51434,820,37422,341,True,True,True,False,False,True
766,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,13,4,4,13282,0,2,20,149868,26191,442,23444,135,True,True,True,False,True,True
767,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,4,8,8,12721,0,2,17,146265,38439,458,23235,192,False,True,False,False,True,True
768,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,3,3,0,4816,0,0,6,31651,8999,615,6011,63,False,False,False,False,False,True
769,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,164,3,1,2,7346,0,2,6,66651,9606,681,7591,135,False,True,False,False,False,True
770,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,84,1,5,3,7649,0,0,14,94232,16866,541,10644,63,True,False,False,False,False,False
771,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,1,4,7,8784,0,0,11,82864,14084,527,8987,95,False,False,False,False,False,False
772,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,12,10,12,16617,0,2,12,188091,37971,404,29812,182,False,True,True,True,True,False
773,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,1,0,7631,0,1,11,71355,8702,485,6743,94,False,True,False,False,False,True
774,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,1,2,0,3660,0,0,4,25507,5617,425,3731,39,False,False,False,False,False,False
775,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,5,10,10887,0,2,26,110030,22103,423,11660,118,False,True,True,False,False,True
776,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,7,7,15,15723,1,2,12,205443,31306,416,22303,131,True,False,True,True,False,False
777,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,6,7,2,9990,0,1,26,99159,21254,541,12316,107,True,True,False,False,True,False
778,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,6,9,14169,0,2,22,178867,29449,600,14141,168,True,False,False,True,True,True
779,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,2,7,11646,1,2,16,123996,12935,951,12037,90,True,True,True,True,False,False
780,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,2,2,9211,0,0,20,108997,13734,774,8158,94,True,False,False,False,False,False
781,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,7,9,5,11574,0,1,9,132793,28986,420,18492,77,True,False,False,False,False,False
782,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,9,5,1,11789,0,1,10,116194,23483,488,18127,143,False,True,False,False,False,True
783,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,16,4,6,16666,0,4,15,169651,33310,392,28285,146,True,False,True,False,True,True
784,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,8,6,9207,0,1,10,83646,21438,510,13972,123,False,False,False,False,False,False
785,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,7,7,5,9861,0,0,15,93126,19830,420,17072,136,True,False,False,False,True,True
786,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,11,10,13386,0,1,20,112885,41769,301,18192,140,True,False,False,True,True,False
787,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,2,1,11594,0,1,29,132804,14286,656,12505,122,True,True,False,True,True,False
788,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,15,3,6,18412,1,2,16,235104,30396,1231,30725,196,True,False,True,False,False,False
789,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,11,1,4,10259,0,1,9,72249,8773,496,10947,79,True,True,False,False,True,True
790,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,6,1,5,8833,0,4,5,79047,8774,363,12692,86,True,True,True,False,True,True
791,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,7,8,4,13721,0,1,4,158146,28816,464,20113,136,False,True,False,False,False,False
792,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,2,4,2,11246,0,1,11,124020,17308,865,9517,109,False,False,False,True,False,False
793,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,6,8,3,11742,0,1,18,127615,26339,521,20695,191,True,False,False,False,False,False
794,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,0,2,1,5258,0,0,6,65738,10037,671,7392,38,False,False,False,False,False,False
795,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,19,3,5,14609,1,2,20,135199,24691,985,25674,152,True,True,True,True,True,True
796,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,11,5,7,15089,0,2,15,181808,26014,936,24605,153,True,True,True,True,True,False
797,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,4,5,12319,0,1,29,145567,26839,869,11382,140,True,False,False,True,False,True
798,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,7,6,3,13269,0,2,17,163218,25340,679,17651,94,True,True,False,False,True,True
799,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,9,6,14,14468,0,3,15,162483,42020,697,24977,156,True,True,True,True,False,True
800,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,0,0,5358,0,1,1,35057,3003,0,4458,60,False,True,True,False,False,True
801,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,8,8,10,16282,0,2,27,208702,39093,548,29696,220,False,True,False,True,False,True
802,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,0,0,4967,0,1,1,48841,3210,590,3337,64,True,True,True,False,False,True
803,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,8,8,15565,0,2,18,196791,37376,712,17066,145,False,False,False,True,True,True
804,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,1,0,0,7199,1,2,6,69737,5276,0,3935,24,True,True,True,False,True,True
805,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,8,5,2,11018,0,0,10,109089,23466,531,21043,183,True,False,False,False,False,False
806,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,11,8,8,14938,0,2,27,180342,39484,883,39196,102,False,True,False,False,False,False
807,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,6,8,3,8519,0,0,9,74952,22986,277,8310,65,True,False,False,False,True,True
808,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,4,2,7949,0,0,7,80014,14025,595,13865,87,False,False,False,False,False,False
809,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,39,7,8,8,15766,0,4,37,216751,46350,518,27038,106,True,False,True,True,False,False
810,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,7,2,12,11784,0,2,8,123783,19415,550,20310,177,True,True,True,False,False,True
811,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,13,1,6,15414,0,1,13,160132,19739,748,22317,167,True,True,False,True,False,True
812,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,2,6,0,6783,0,0,9,62539,14375,366,6997,81,False,True,False,False,True,True
813,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,7,6,2,11577,0,0,14,110049,17765,628,14566,128,False,True,False,False,False,True
814,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,4,6,0,8496,0,0,13,80592,20470,665,15724,94,False,False,False,False,False,False
815,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,10,3,10,11283,0,0,13,104616,20268,828,26016,175,True,True,True,False,True,False
816,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,5,4,8987,0,1,17,99083,22901,580,12821,120,True,False,False,False,True,False
817,1,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,5,3,7,6971,0,0,10,47546,9850,435,10584,75,True,True,False,False,True,True
818,0,gIcC4eHJMFgolJyRYrbsScbMY2Fk13RRcxGvO7eYf-YsA5zXA1q6xAoU,92,3,6,1,8605,0,0,14,67294,14325,466,8786,69,False,True,False,False,True,True
