,winloss,playerId,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,totalDamageDealt,totalDamageTaken,longestTimeSpentLiving,totalDamageDealtToChampions,totalTimeCrowdControlDealt,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
679,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,3,5,6,8675,0,0,18,131226,14761,484,11423,463,False,False,False,False,True,False
680,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,43,3,9,8,8636,0,0,90,28409,17788,505,11848,166,False,True,False,False,True,True
681,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,106,7,0,6,7694,0,0,16,99571,15869,0,9895,437,True,True,True,False,True,True
682,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,5,1,11,7412,0,1,6,82529,13958,650,6723,374,True,True,False,False,True,True
683,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,9,3,12,9836,0,1,28,105731,18804,378,13374,210,True,True,False,False,True,True
684,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,517,5,12,8,11136,0,0,26,115299,36726,290,21097,403,True,False,False,False,True,True
685,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,3,1,1,5746,0,0,12,72636,12391,871,3361,144,False,False,False,False,False,False
686,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,10,9,6,12532,0,0,35,132231,35806,291,12653,289,True,False,False,True,False,True
687,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,5,0,14,10374,0,2,18,137979,19443,0,11101,270,True,True,True,False,True,True
688,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,10,1,17,15271,0,1,45,215441,30408,1332,19618,508,True,True,True,True,False,True
689,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,427,3,4,12,12000,0,2,40,544217,15207,903,8008,234,True,True,False,False,False,True
690,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,72,4,4,31,13946,0,0,42,206573,33899,1343,22385,889,False,False,True,True,False,True
691,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,2,4,15,7700,0,1,19,69293,15505,332,6402,300,True,True,True,False,False,True
692,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,145,7,2,10,12603,0,1,28,133726,13007,1034,16327,31,False,True,True,True,True,True
693,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,5,6,4,8474,0,0,23,107693,23259,433,11799,97,False,False,False,False,False,False
694,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,3,9,9,9449,0,0,29,126210,33692,389,11623,135,True,False,False,False,False,True
695,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,9,1,8,11962,1,2,39,156640,26317,255,14217,130,True,True,True,True,False,True
696,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,2,8,10,6817,0,0,51,35795,20128,339,9831,170,False,False,False,False,True,False
697,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,203,9,8,12,13866,1,2,45,204247,32013,524,23388,253,True,True,True,False,True,True
698,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,14,2,21,14218,0,1,39,143851,29503,708,17965,580,False,True,True,True,False,True
699,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,106,4,4,4,7161,0,1,19,83124,21094,424,9226,308,True,False,False,False,False,True
700,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,6,5,4,8697,0,1,16,94496,18639,512,8827,372,False,True,False,False,True,True
701,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,1,2,10,7919,0,1,16,142623,13734,320,8307,455,False,True,False,False,True,False
702,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,106,6,2,2,8370,0,0,16,74747,15513,527,5761,229,False,False,False,False,False,False
703,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,1,10,5,8585,0,0,20,145253,32013,251,10216,112,True,False,False,False,False,True
704,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,3,1,2,8106,0,0,19,97978,18024,1303,8573,393,False,False,False,False,False,True
705,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,3,5,1,8619,0,1,19,143727,14315,518,10085,400,True,True,False,False,False,True
706,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,7,9,8,12072,0,0,42,165580,35514,544,19599,149,False,True,False,False,True,False
707,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,134,5,7,3,7723,0,0,5,65568,14450,403,14915,237,False,False,False,False,False,False
708,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,134,11,3,13,10834,0,1,9,76219,10473,605,15479,190,False,True,True,False,True,True
709,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,11,0,5,14867,1,2,39,229814,27042,0,23222,172,False,True,True,True,False,True
710,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,106,5,5,4,9281,0,0,20,102892,24433,894,11035,397,True,False,False,False,True,False
711,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,120,3,5,4,7977,0,1,25,114138,29703,771,8041,162,False,True,False,False,False,True
712,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,8,5,8,14803,0,2,41,212982,38842,692,22321,860,True,True,True,True,True,True
713,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,14,1,3,2,5349,0,0,9,58454,12892,264,5282,475,True,True,False,False,False,True
714,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,106,8,6,7,13015,1,0,45,164960,44098,367,16433,520,True,False,True,True,True,False
715,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,164,0,3,0,2707,0,0,4,16414,6481,272,2625,32,False,False,False,False,False,False
716,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,11,2,12,13634,0,3,45,200403,28638,1366,17332,140,False,True,True,False,False,True
717,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,4,5,6,7644,0,0,28,77013,17772,752,7094,275,False,False,False,False,False,True
718,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,9,6,9,13674,0,2,42,161997,32747,394,20280,252,True,True,True,True,False,True
719,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,0,4,4,6077,0,0,25,87330,19686,664,4757,425,False,False,False,False,False,False
720,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,9,3,9,9460,0,1,17,109941,20059,468,13897,385,False,True,False,False,False,True
721,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,9,0,16,11417,1,1,27,120240,22414,0,16400,375,False,True,True,True,True,True
722,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,5,7,2,7841,0,0,20,93836,20882,428,14633,116,False,True,False,False,False,True
723,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,8,3,11,11923,0,0,42,171496,31248,801,19918,324,True,True,True,True,False,True
724,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,517,6,6,18,11040,0,1,24,94308,39113,939,25569,337,True,True,True,True,True,True
725,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,12,1,5,10083,0,0,23,101495,17066,375,11384,447,True,True,False,False,True,False
726,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,7,3,7,8668,0,0,19,97299,18144,567,8451,450,True,True,False,False,True,True
727,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,106,9,2,10,10873,0,2,15,128239,27012,719,18493,450,False,False,True,True,True,True
728,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,5,0,9,8901,0,2,26,125550,18192,0,8576,402,True,True,True,False,True,True
729,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,5,0,7,7747,0,2,19,89648,12634,0,7133,381,False,True,False,False,False,True
730,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,11,5,14,15811,1,0,43,215070,42679,633,31433,133,True,False,False,True,False,True
731,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,6,1,6,8378,0,0,22,92102,17345,363,8077,380,True,True,True,False,True,True
732,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,120,3,5,2,5584,0,0,10,65066,17940,255,6434,61,True,False,False,False,False,False
733,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,3,3,5,12525,0,0,48,254478,17715,1372,8171,457,True,True,False,False,False,True
734,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,120,4,3,8,8062,1,1,13,109511,22488,337,8432,192,True,True,True,False,True,True
735,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,202,2,8,18,12073,0,2,31,158680,21379,469,14795,153,False,False,False,False,False,False
736,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,3,2,3,8889,0,0,27,131334,24094,740,5998,196,False,True,False,False,False,True
737,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,6,5,14,12195,0,0,27,197306,29223,912,17048,192,True,True,True,False,True,True
738,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,9,4,19,14102,0,1,30,213790,25279,579,25467,452,False,True,True,True,True,True
739,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,6,1,6,9882,0,2,24,140982,24078,839,13049,157,True,True,False,True,True,True
740,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,86,2,3,2,7654,0,0,21,124690,25994,662,7435,301,True,False,False,False,False,False
741,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,43,3,7,5,6616,0,0,46,29487,12920,377,12791,162,False,False,False,False,False,False
742,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,2,6,8,9471,0,0,22,128544,33344,725,18787,122,True,False,False,False,False,True
743,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,120,9,2,11,11696,0,1,22,166109,28273,504,14340,252,True,False,True,False,True,False
744,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,5,6,14,10926,0,0,28,118378,24374,439,9657,412,True,False,False,True,True,True
745,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,141,11,7,7,16067,0,3,46,236403,38057,555,25507,356,True,True,False,True,True,True
746,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,16,1,3,12358,1,3,20,159896,26688,1011,18067,614,False,True,True,False,True,True
747,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,12,1,2,22,8078,1,0,45,36079,21326,708,7456,96,True,True,True,True,True,True
748,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,164,5,6,12,12040,0,1,26,116417,32880,1046,17775,165,False,True,False,True,True,True
749,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,13,3,4,13912,0,1,28,192858,31018,1223,27616,145,False,True,False,False,False,True
750,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,4,10,8,12599,0,0,36,210295,33504,352,15780,419,False,True,False,False,False,True
751,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,4,6,6,9778,0,0,42,154929,31877,541,9974,227,False,False,False,False,False,False
752,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,876,0,3,0,4373,0,0,16,72113,15837,493,3243,229,False,False,False,False,False,False
753,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,54,1,3,3,7090,0,0,12,85441,11778,310,10256,563,True,False,False,False,True,False
754,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,202,14,2,5,13916,0,1,21,116543,8924,552,18129,83,True,True,False,True,True,True
755,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,4,3,6,9895,0,0,26,108638,26790,1269,15102,329,True,True,True,True,False,True
756,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,145,10,7,11,14030,0,0,17,147120,25478,556,30412,69,True,True,True,True,False,True
757,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,120,8,2,9,7958,0,0,12,85021,17295,347,10110,138,True,True,False,False,False,True
758,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,4,6,1,7648,0,0,19,99485,19355,407,9481,298,True,False,False,False,True,False
759,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,5,4,3,9517,0,1,20,140798,25718,452,8547,208,True,False,False,False,False,True
760,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,60,1,3,7,8495,1,1,25,112038,18055,542,8755,167,True,True,True,False,False,True
761,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,3,5,4,9308,0,0,22,151006,29490,1155,9819,197,True,False,False,False,False,True
762,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,3,2,11,9846,1,2,22,145862,17439,615,13438,334,False,True,True,True,False,False
763,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,120,10,4,10,12776,0,0,24,177297,45796,1244,23623,295,False,False,False,False,False,True
764,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,14,2,9,11022,0,1,22,112705,21900,387,19411,343,True,True,False,False,True,True
765,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,8,5,6,9588,0,0,27,95789,19788,676,14436,271,True,False,False,False,False,False
766,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,203,5,10,4,7535,0,0,11,89873,21009,167,12814,113,False,False,False,False,True,False
767,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,9,6,5,10934,0,0,32,128816,28076,642,15977,365,False,False,False,False,False,False
768,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,11,4,10,13186,0,0,40,164882,30900,577,22940,212,True,True,True,True,False,True
769,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,120,4,8,15,9844,0,0,26,131488,36511,455,19365,247,False,False,False,False,False,False
770,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,58,2,8,4,5730,0,0,8,46603,21992,478,7158,27,False,False,False,False,False,False
771,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,3,8,9,9545,0,0,32,150763,36246,460,16558,543,False,False,False,False,False,True
772,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,6,5,11,8372,0,1,18,118264,23194,146,9170,123,True,False,True,False,True,False
773,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,5,0,4,7915,0,1,19,117180,17815,0,8690,432,False,True,False,False,True,True
774,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,9,2,6,11531,1,1,29,184664,14192,598,19811,404,False,False,True,True,False,True
775,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,141,8,7,3,11526,0,1,23,187892,33521,761,11301,276,True,True,False,True,False,True
776,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,4,5,3,9764,0,2,25,154388,24431,458,11859,665,False,True,False,False,True,True
777,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,517,4,3,3,7250,0,0,16,66298,25373,794,13776,308,False,True,False,False,False,False
778,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,5,5,19,11995,0,1,36,163445,37378,378,13532,645,True,False,False,True,True,False
779,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,30,9,9,14,13089,0,0,25,209348,33788,578,41618,249,False,False,False,False,False,False
780,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,7,6,9,10179,0,1,24,143542,31091,352,18298,606,True,False,False,False,True,False
781,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,8,3,18,11408,0,1,27,138210,29171,287,14110,303,True,True,False,False,True,False
782,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,11,6,5,13306,0,0,33,152417,32512,481,19032,60,False,False,False,False,False,True
783,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,8,2,10,9964,0,0,19,129000,20673,977,13252,266,True,True,False,False,True,True
784,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,7,3,5,10398,0,0,36,147116,25338,801,12943,105,False,True,False,True,True,True
785,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,0,0,0,1163,0,0,1,11337,2150,0,0,59,True,False,False,False,False,False
786,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,5,8,4,10615,0,0,30,160638,20664,377,11995,391,False,False,False,False,False,True
787,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,6,5,8,9408,0,1,26,132216,25358,205,13982,167,True,True,False,True,False,True
788,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,12,3,7,14,9518,0,0,88,25757,31132,725,6388,82,False,False,True,True,False,False
789,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,0,3,1,5419,0,1,12,74965,18027,583,3152,158,False,True,False,False,False,True
790,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,6,7,15,11951,0,2,36,158637,30256,337,22026,115,True,True,True,True,False,True
791,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,134,2,4,2,4970,0,0,4,41529,6447,269,3250,121,False,False,False,False,False,False
792,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,77,5,2,13,10704,0,0,28,140396,25569,530,12339,273,True,True,True,True,True,True
793,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,60,6,4,10,12284,0,1,36,175264,29259,801,26173,176,False,True,True,True,False,True
794,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,145,4,10,5,10267,0,1,28,102590,23974,304,21648,98,False,False,False,False,True,False
795,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,10,2,15,13857,1,3,31,206203,28360,264,22820,361,False,True,True,True,True,True
796,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,164,1,5,9,8538,1,1,16,68982,25885,369,10517,170,True,True,True,True,True,False
797,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,145,7,4,2,12699,0,0,28,124838,22561,704,15604,63,False,True,False,False,False,False
798,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,13,7,9,13171,0,0,40,146077,19467,859,21897,311,True,False,False,False,False,False
799,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,163,5,1,5,6597,0,1,18,78096,11637,516,4706,296,True,True,True,False,True,False
800,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,5,6,3,9630,0,1,32,125231,21558,498,10701,176,False,True,True,True,True,False
801,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,76,8,1,2,11779,0,2,41,179089,27459,1182,16513,167,True,True,True,True,True,True
802,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,48,5,5,15,10526,1,2,37,120478,29284,499,11615,429,True,True,True,True,False,True
803,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,3,3,6,6916,0,0,10,85527,12648,277,6793,177,True,True,False,False,False,True
804,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,134,1,4,0,6357,0,0,14,73783,12730,508,5563,197,False,False,False,False,False,False
805,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,0,5,6,6261,0,0,15,87938,18860,743,9268,379,False,False,False,False,False,False
806,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,8,8,8,14315,0,0,35,221544,23853,563,23172,343,False,False,False,False,False,False
807,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,236,1,5,1,7947,0,1,27,93484,10417,358,8335,14,False,True,False,False,True,False
808,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,517,6,5,7,12529,0,2,39,114037,31709,431,16386,351,False,True,True,False,True,False
809,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,163,12,7,21,17207,1,1,56,252300,33428,440,40207,433,True,True,True,True,False,True
810,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,235,4,10,22,12678,0,0,83,70249,25737,535,30357,225,True,True,False,True,False,True
811,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,10,7,12,14360,0,0,53,170335,43577,717,21461,329,False,False,True,False,True,False
812,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,104,4,1,9,7441,0,2,22,106640,11849,559,8045,386,False,True,True,False,True,True
813,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,5,3,8,7965,0,1,17,95764,14067,483,8698,249,True,True,False,False,False,True
814,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,517,2,8,11,8590,0,0,14,72366,26999,393,15072,236,True,True,False,False,True,True
815,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,236,5,2,9,9147,0,3,8,93933,12800,715,13326,13,True,True,True,False,True,True
816,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,163,7,3,12,10714,0,1,43,152104,19424,999,21470,461,True,False,True,True,True,False
817,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,134,2,4,1,6892,0,0,12,61491,12278,429,6754,163,False,False,False,False,False,False
818,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,64,4,8,2,7387,0,0,16,95925,23391,221,5469,413,False,False,False,False,False,False
819,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,12,1,5,19,7718,0,0,50,26510,17286,635,7192,94,True,True,True,True,True,True
820,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,79,2,6,6,9130,0,1,29,146211,35693,677,12539,542,False,True,False,False,False,True
821,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,12,2,9,12560,1,2,25,143648,21792,441,17268,284,True,True,True,False,False,True
822,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,59,6,3,17,10701,0,1,28,112978,24773,538,13126,327,False,False,True,True,True,False
823,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,61,4,8,13,14616,0,2,63,160957,21602,530,26088,371,False,True,True,True,False,True
824,1,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,421,7,6,7,11006,0,3,26,131346,27292,634,13048,270,True,True,True,True,True,True
825,0,S-DvtYjwEWz7HEG7USNFG0ZF2kyeRswcYVoR9Dh5GBXBNQ,2,11,11,8,15064,0,0,39,208614,55203,416,30581,781,False,True,True,False,True,False
